t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
0,8260867318455709529,pp_11,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_15,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_14,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_12,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_10,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_13,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
4,9746220439518514736,worker_7,3.6,1.0,4.0,5389.3,14493.7,14617184535.9,4827949.2,1019516523.0,8135.5,3659121890.9
4,9746220439518514736,worker_8,3.7,1.0,4.0,5317.7,36570.1,14913784904.7,8989197.5,1019508078.0,18641.7,3736390661.5
4,9746220439518514736,worker_9,3.6,1.0,4.0,6023.6,11892.6,14613037440.4,5866156.8,1019510438.0,7409.6,3659112303.4
4,9746220439518514736,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
4,9746220439518514736,pp_0,3.6,1.0,1.0,75486.9,192961.9,3555615694.6,5352288.4,1019472676.0,4712.6,3658455559.1
4,9746220439518514736,pp_1,3.6,1.0,0.9,102430.1,120187.1,3412166665.7,4996559.8,1019541813.0,4058.6,3658755173.2
5,9746220439518514736,pp_15,3.5,0.8,0.9,120945.0,588806.9,2521457490.1,36124947.3,802474468.0,227223.5,2848275683.0
5,9746220439518514736,pp_14,3.6,0.8,0.9,129917.6,618257.9,2647254418.2,30637128.2,840673888.0,234617.4,3000775930.3
5,9746220439518514736,pp_13,3.6,0.8,0.9,126229.8,639652.3,2643650180.2,34081306.3,805825830.0,231486.7,2863632253.5
5,9746220439518514736,pp_12,3.6,0.8,0.9,134595.3,787410.2,2659070250.7,37803371.9,846409176.0,228465.6,3027168784.2
5,9746220439518514736,pp_11,3.6,0.8,0.9,127319.0,568326.4,2632725867.0,36345402.0,838709352.0,207532.4,2983368398.5
5,9746220439518514736,pp_10,3.6,0.8,0.9,133953.3,565659.4,2609492931.3,31533468.1,847136442.0,256799.1,3013761913.6
5,9746220439518514736,pp_9,3.6,0.8,0.9,132852.1,658693.9,2687653950.1,33939488.5,852878358.0,256921.0,3041449289.7
5,9746220439518514736,pp_8,3.5,0.8,0.9,127392.7,719747.4,2673567320.1,29998980.2,850009681.0,218854.4,3009025128.8
5,9746220439518514736,pp_7,3.6,0.9,0.9,137524.0,772259.8,2675583110.1,33574416.3,868243806.0,340993.7,3105332060.9
5,9746220439518514736,pp_6,3.5,0.8,0.9,121579.3,565339.7,2582308340.3,37495487.7,823802699.0,227187.9,2924287711.0
5,9746220439518514736,pp_5,3.6,0.8,0.9,113410.4,669199.9,2763726773.6,35358473.8,845553873.0,253420.2,3002952008.2
5,9746220439518514736,pp_4,3.6,0.8,0.9,135654.3,745565.9,2812269146.5,38796404.0,856476055.0,210622.4,3057984463.1
5,9746220439518514736,pp_3,3.5,0.8,0.9,149721.2,759908.9,2542198267.6,35922701.8,829611502.0,335855.6,2935271950.2
5,9746220439518514736,pp_2,3.6,0.8,0.9,136333.0,619331.7,2665925823.8,41128189.7,853011630.0,247004.5,3030884806.5
5,9746220439518514736,worker_0,3.6,1.0,3.4,1507051.2,4766205.6,11863350423.1,85477625.3,985352115.0,1453121.2,3513944280.3
5,9746220439518514736,worker_2,3.7,1.0,2.9,2925533.4,7600830.4,10765739518.0,58927161.3,1010931712.0,2874185.8,3733540653.1
5,9746220439518514736,worker_1,3.7,0.8,2.5,2397213.5,7327374.0,7478521895.7,114116618.2,800450700.0,3570219.1,2948418444.3
5,9746220439518514736,worker_3,3.3,1.0,2.9,3037146.4,7955558.5,9751872018.7,43093972.0,1011946404.0,1999283.2,3342736242.1
5,9746220439518514736,worker_4,3.6,0.8,2.6,3023926.6,8017412.2,7726312919.0,64703684.2,828146134.0,2704025.0,2994785146.7
5,9746220439518514736,worker_5,3.5,1.0,3.0,3081538.2,7953358.4,10587320319.6,44917977.5,1012072816.0,2038957.0,3579234002.4
5,9746220439518514736,worker_6,3.6,0.8,2.6,3030632.4,7997749.2,7728615222.2,57234223.0,829899934.0,2797933.3,2998320652.6
5,9746220439518514736,worker_7,3.6,1.0,2.9,2977467.8,7996170.9,10240865857.6,53638970.7,978121162.0,2007951.0,3504743203.1
5,9746220439518514736,worker_8,3.4,1.0,3.0,3059830.3,7772155.4,9843101098.2,45715578.8,976923469.0,1923887.3,3334614285.6
5,9746220439518514736,worker_9,3.4,0.9,2.8,3157856.6,8101551.3,8595841817.1,44129131.8,907642313.0,2079106.3,3119304427.2
5,9746220439518514736,group_committer,3.5,0.1,0.3,144704.6,2640562.7,61360277.8,129255174.8,58229572.0,812198.4,201600551.7
5,9746220439518514736,pp_0,3.5,0.8,0.9,136066.1,910628.5,2701216961.0,38890422.9,832319337.0,380339.4,2941612275.4
5,9746220439518514736,pp_1,3.5,0.8,0.9,122846.9,584741.3,2583476327.2,38940160.2,824291229.0,249517.6,2919192744.6
6,9746220439518514736,pp_15,3.6,1.0,0.9,110245.1,187441.6,3384356413.4,9539122.9,1019242994.0,33072.9,3657766970.3
6,9746220439518514736,pp_14,3.6,1.0,0.9,107269.6,218144.0,3388093920.0,11647037.9,1019592980.0,18463.4,3658786709.9
6,9746220439518514736,pp_13,3.6,1.0,1.0,82370.3,258406.7,3536130599.8,10129461.2,1019623571.0,27834.6,3658943639.5
6,9746220439518514736,pp_12,3.6,1.0,0.9,107414.6,259847.2,3386021472.1,12921612.8,1019628604.0,37992.2,3658885544.9
6,9746220439518514736,pp_11,3.6,1.0,0.9,80930.1,220259.2,3384403721.9,10949797.9,1019020153.0,32268.9,3656715183.7
6,9746220439518514736,pp_10,3.6,1.0,0.9,103687.7,250548.7,3317037393.8,11064857.6,1019665198.0,28753.5,3659037090.6
6,9746220439518514736,pp_9,3.6,1.0,0.9,110049.0,206958.3,3388089875.3,10545667.0,1019689899.0,24435.4,3659257167.3
6,9746220439518514736,pp_8,3.6,1.0,0.9,106631.4,218291.1,3390202097.3,9091081.7,1019689472.0,35115.6,3659371468.9
6,9746220439518514736,pp_7,3.6,1.0,0.9,104409.4,268674.5,3313072824.3,10894399.1,1018340670.0,26325.5,3654348629.1
6,9746220439518514736,pp_6,3.6,1.0,0.9,100207.6,213889.2,3384255498.2,11669766.4,1019728304.0,35720.6,3659212988.0
6,9746220439518514736,pp_5,3.6,1.0,1.0,83374.3,324162.3,3530004010.7,13732800.9,1019745566.0,21975.8,3659265306.2
6,9746220439518514736,pp_4,3.6,1.0,1.0,104912.4,219345.5,3532735654.4,10433043.4,1019474285.0,33045.7,3658581881.2
6,9746220439518514736,pp_3,3.6,1.0,0.9,107358.5,236735.4,3317554809.9,11908181.3,1019781789.0,31183.4,3659575357.8
6,9746220439518514736,pp_2,3.6,1.0,0.9,108777.7,209659.6,3388076000.4,11561727.6,1019795694.0,31679.5,3659644268.5
6,9746220439518514736,worker_0,3.6,1.0,3.4,1682528.1,3961513.0,12495782966.8,14847564.6,1019007117.0,1451987.9,3669984157.4
6,9746220439518514736,worker_2,3.6,1.0,3.8,517104.2,1266702.4,13938477248.7,10003326.9,1019258883.0,560611.0,3683895384.9
6,9746220439518514736,worker_1,3.4,0.9,3.5,924394.3,2477894.8,11844442637.4,32291056.8,967840515.0,720264.4,3338853049.4
6,9746220439518514736,worker_3,3.6,1.0,3.9,278522.9,662916.7,14131218771.3,11673018.4,1019150706.0,289304.9,3651434082.2
6,9746220439518514736,worker_4,3.6,1.0,3.9,282351.3,844283.3,14231062935.0,11320705.2,1019217666.0,248502.4,3682652095.7
6,9746220439518514736,worker_5,3.6,1.0,3.9,311289.9,792103.9,14172388874.2,10767205.4,1019258208.0,336595.2,3670815735.4
6,9746220439518514736,worker_6,3.6,1.0,3.8,407003.9,981016.6,14150034406.3,10043297.7,1019363282.0,387459.2,3681914504.6
6,9746220439518514736,worker_7,3.6,1.0,3.8,386515.4,946678.6,14160967308.9,13296466.4,1019277957.0,398144.9,3681631512.3
6,9746220439518514736,worker_8,3.5,1.0,3.8,328339.7,940159.1,13641083055.5,11771370.6,1018967181.0,329976.5,3583504010.8
6,9746220439518514736,worker_9,3.6,1.0,3.8,439015.3,1088038.6,14044589764.5,10761673.4,1019484514.0,448393.0,3671523200.8
6,9746220439518514736,group_committer,3.3,0.1,0.2,72797.5,7442194.2,90156649.7,85941623.3,122619473.0,4192362.8,410333335.2
6,9746220439518514736,pp_0,3.6,1.0,1.0,79016.5,289413.2,3534582402.3,12190998.9,1019941889.0,37383.2,3660027669.5
6,9746220439518514736,pp_1,3.6,1.0,0.9,109520.3,170824.0,3380688423.7,10878515.1,1018913153.0,37897.2,3656551094.7
7,9746220439518514736,pp_15,3.6,1.0,0.9,95451.7,74373.0,3411996995.4,2678632.5,1017674240.0,1722.3,3652176660.7
7,9746220439518514736,pp_14,3.6,1.0,0.9,100771.4,109542.8,3409782498.2,2869427.7,1017653998.0,1450.0,3652125878.5
7,9746220439518514736,pp_13,3.6,1.0,1.0,82911.3,124992.8,3557009553.2,2842272.3,1017619221.0,1740.3,3652171344.9
7,9746220439518514736,pp_12,3.6,1.0,0.9,101118.1,174581.0,3409330364.2,2945898.4,1017602163.0,2116.3,3651924776.5
7,9746220439518514736,pp_11,3.6,1.0,0.9,76979.9,151693.3,3410247506.8,2863345.1,1017537867.0,2328.5,3651559655.7
7,9746220439518514736,pp_10,3.6,1.0,0.9,99094.2,104296.3,3340898211.4,2796316.6,1017551127.0,1282.8,3651736902.3
7,9746220439518514736,pp_9,3.6,1.0,0.9,101146.3,94037.2,3411440837.7,2898969.2,1017523180.0,1745.1,3651882088.4
7,9746220439518514736,pp_8,3.6,1.0,0.9,100503.0,191761.6,3411270372.5,2268729.6,1017445068.0,2244.2,3651565956.4
7,9746220439518514736,pp_7,3.6,1.0,0.9,99245.9,228995.1,3338380534.1,2929445.3,1017465871.0,1735.5,3651693182.3
7,9746220439518514736,pp_6,3.6,1.0,0.9,101054.8,91262.2,3410573215.8,2851378.5,1017442332.0,1462.2,3651374460.5
7,9746220439518514736,pp_5,3.6,1.0,1.0,74346.3,202953.1,3556198731.1,2967850.4,1017416550.0,1648.3,3651243522.1
7,9746220439518514736,pp_4,3.6,1.0,1.0,99315.6,110095.5,3556775005.8,2970182.2,1017389477.0,1442.2,3651408859.4
7,9746220439518514736,pp_3,3.6,1.0,0.9,98981.6,236665.9,3339499096.6,2973677.3,1017366009.0,1681.7,3651335704.4
7,9746220439518514736,pp_2,3.6,1.0,0.9,101262.9,107225.2,3409947075.4,2818148.7,1017336768.0,1751.2,3651194205.8
7,9746220439518514736,worker_0,3.6,1.0,4.0,5312.4,20816.4,14663280837.4,4909447.6,1017239402.0,15250.9,3672917485.5
7,9746220439518514736,worker_2,3.6,1.0,4.0,4550.2,11805.7,14591001913.5,3120407.8,1017220274.0,5847.4,3650931577.2
7,9746220439518514736,worker_1,3.6,1.0,4.0,4881.6,9370.4,14590953011.9,3178485.6,1017207913.0,5195.0,3650882681.1
7,9746220439518514736,worker_3,3.6,1.0,4.0,5088.3,11044.9,14671182692.3,2943494.2,1017186205.0,6135.3,3672540330.4
7,9746220439518514736,worker_4,3.6,1.0,4.0,4692.0,10480.7,14590244134.1,3172836.6,1017159312.0,4735.1,3650736580.7
7,9746220439518514736,worker_5,3.6,1.0,4.0,5067.9,10332.5,14671052212.6,2865636.9,1017145182.0,5637.2,3672135757.8
7,9746220439518514736,worker_6,3.6,1.0,4.0,4537.5,9842.7,14588434674.2,3373622.7,1017117200.0,4587.5,3650532663.8
7,9746220439518514736,worker_7,3.6,1.0,4.0,4832.2,9981.9,14589631875.0,3075406.8,1017092678.0,5174.2,3650476337.9
7,9746220439518514736,worker_8,3.6,1.0,4.0,5091.0,11836.2,14588099562.7,3263484.5,1017053820.0,5339.2,3650328210.4
7,9746220439518514736,worker_9,3.6,1.0,4.0,5119.9,10009.7,14667591731.6,3070741.8,1016972149.0,5270.0,3671521898.7
7,9746220439518514736,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
7,9746220439518514736,pp_0,3.6,1.0,1.0,73910.3,158392.9,3557495669.7,2906070.4,1016976233.0,1715.1,3649670150.0
7,9746220439518514736,pp_1,3.6,1.0,0.9,101219.9,85488.8,3408635632.3,2826855.5,1016971697.0,1678.3,3649637629.6
8,9746220439518514736,pp_15,3.6,1.0,0.9,109115.9,154983.9,4027674508.6,3825086.5,1202946976.0,2282.4,4314322222.0
8,9746220439518514736,pp_14,3.6,1.0,0.9,109426.6,164077.3,4026880537.3,3656468.2,1202947318.0,2264.2,4314333885.2
8,9746220439518514736,pp_13,3.6,1.0,1.0,116662.5,166646.4,4198263010.2,3870778.1,1202947466.0,1964.6,4314469074.2
8,9746220439518514736,pp_12,3.6,1.0,0.9,119279.0,207440.3,4025537046.5,3981861.4,1202935290.0,2605.8,4314318202.4
8,9746220439518514736,pp_11,3.6,1.0,0.9,90588.6,177092.9,4024710713.0,3677606.7,1202930776.0,2780.2,4314063439.6
8,9746220439518514736,pp_10,3.6,1.0,0.9,117144.3,297447.2,3940444151.3,3674873.1,1202936205.0,2302.9,4314080519.5
8,9746220439518514736,pp_9,3.6,1.0,0.9,119167.4,129520.0,4026935784.6,3989715.7,1202932930.0,2232.1,4314486266.6
8,9746220439518514736,pp_8,3.6,1.0,0.9,119350.8,233931.0,4024913107.8,3316072.1,1202877690.0,3859.7,4314291627.7
8,9746220439518514736,pp_7,3.6,1.0,0.9,116860.9,186019.5,3941063228.3,3995176.3,1202916643.0,2172.1,4314450919.7
8,9746220439518514736,pp_6,3.6,1.0,0.9,119739.0,153453.7,4024880552.9,3671968.8,1202912325.0,2776.6,4313955045.6
8,9746220439518514736,pp_5,3.6,1.0,1.0,88022.0,291345.7,4198911571.9,3724838.6,1202914218.0,2413.9,4314191172.4
8,9746220439518514736,pp_4,3.6,1.0,1.0,111969.8,164071.6,4199860452.8,4159729.7,1202906541.0,2355.6,4314535083.7
8,9746220439518514736,pp_3,3.6,1.0,0.9,117100.2,242419.6,3944299095.7,4154692.6,1202903616.0,2755.0,4314382583.6
8,9746220439518514736,pp_2,3.6,1.0,0.9,119083.4,153868.9,4024889303.4,4118555.2,1202890229.0,2643.5,4314330854.0
8,9746220439518514736,worker_0,3.6,1.0,4.0,6850.4,25891.6,17348713214.1,6072614.4,1202857553.0,18464.5,4346518032.7
8,9746220439518514736,worker_2,3.6,1.0,4.0,6051.1,14913.7,17248052644.7,4216416.0,1202840317.0,7199.0,4316582229.2
8,9746220439518514736,worker_1,3.6,1.0,4.0,6195.1,13218.5,17225017028.0,4417205.9,1202851563.0,7144.9,4316707289.3
8,9746220439518514736,worker_3,3.6,1.0,4.0,5962.5,14467.7,17360548008.5,4045556.1,1202788740.0,7584.1,4344714132.0
8,9746220439518514736,worker_4,3.6,1.0,4.0,5926.2,13834.2,17249348918.4,4209496.1,1202841870.0,5805.4,4316796492.3
8,9746220439518514736,worker_5,3.6,1.0,4.0,6602.7,13294.5,17351671526.2,3830135.9,1202831520.0,6552.6,4344823022.1
8,9746220439518514736,worker_6,3.6,1.0,4.0,5753.6,14415.0,17247473500.4,4633077.9,1202827578.0,6326.9,4316258260.2
8,9746220439518514736,worker_7,3.6,1.0,4.0,6094.4,13104.7,17249145312.5,4305264.0,1202820552.0,6355.9,4316337670.2
8,9746220439518514736,worker_8,3.6,1.0,4.0,6599.3,14459.5,17247759102.4,4292649.8,1202812699.0,5985.0,4316507956.2
8,9746220439518514736,worker_9,3.6,1.0,4.0,6599.3,12787.3,17352359586.7,4150908.3,1202792521.0,7099.3,4344633389.1
8,9746220439518514736,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
8,9746220439518514736,pp_0,3.6,1.0,1.0,87759.6,231211.7,4199921901.2,3782281.0,1202805904.0,2861.9,4313639844.2
8,9746220439518514736,pp_1,3.6,1.0,0.9,119827.6,128831.6,4026708379.2,4140635.5,1202830032.0,2258.6,4313913224.0
9,9746220439518514736,pp_15,3.6,1.0,0.9,98712.6,118730.6,3406201301.4,3255913.2,1018086903.0,2060.4,3648794199.0
9,9746220439518514736,pp_14,3.6,1.0,0.9,87619.8,173410.5,3404753269.7,9590369.8,1018100492.0,1559.4,3648929975.4
9,9746220439518514736,pp_13,3.6,1.0,1.0,96137.9,147634.6,3552021892.9,3476011.2,1018064581.0,1987.8,3648949720.1
9,9746220439518514736,pp_12,3.6,1.0,0.9,100866.3,182196.2,3405564153.5,3815879.0,1018111019.0,2491.7,3649923302.6
9,9746220439518514736,pp_11,3.6,1.0,0.9,76453.1,178601.3,3407415072.0,3633485.4,1018091341.0,2401.1,3648778553.1
9,9746220439518514736,pp_10,3.6,1.0,0.9,99587.7,103570.4,3338327170.8,3682750.9,1018127838.0,1752.1,3648860152.5
9,9746220439518514736,pp_9,3.6,1.0,0.9,101028.5,107358.8,3406846911.4,3506436.6,1018152223.0,1543.8,3649272536.7
9,9746220439518514736,pp_8,3.6,1.0,0.9,100734.8,168047.9,3405927613.0,3346609.3,1018148743.0,3089.3,3648702282.2
9,9746220439518514736,pp_7,3.6,1.0,0.9,98885.4,154501.8,3335390163.0,3437351.3,1018160498.0,1968.5,3649312669.2
9,9746220439518514736,pp_6,3.6,1.0,0.9,101500.7,104215.5,3406673559.8,3704279.0,1018163364.0,1928.1,3648895590.1
9,9746220439518514736,pp_5,3.6,1.0,1.0,74369.2,266078.1,3554325478.6,3825558.1,1018176613.0,1991.7,3649047307.8
9,9746220439518514736,pp_4,3.6,1.0,1.0,96431.6,123943.2,3553249604.7,3730028.2,1018182053.0,1884.8,3648876615.6
9,9746220439518514736,pp_3,3.6,1.0,0.9,99413.8,170837.9,3334025124.4,3687409.8,1018187415.0,2240.4,3649398150.5
9,9746220439518514736,pp_2,3.6,1.0,0.9,100737.4,106417.2,3406435628.8,3435401.6,1018186897.0,2469.1,3649379057.2
9,9746220439518514736,worker_0,3.6,1.0,4.0,5418.1,23681.2,14618261342.3,6417955.5,1018164359.0,17561.6,3660850064.9
9,9746220439518514736,worker_2,3.6,1.0,4.0,5114.8,13824.4,14598837225.2,3935452.9,1018172068.0,7048.9,3653953709.8
9,9746220439518514736,worker_1,3.6,1.0,4.0,5379.8,14009.2,14572583155.7,3602591.3,1018186543.0,7249.7,3653903580.5
9,9746220439518514736,worker_3,3.6,1.0,4.0,4866.2,13087.6,14623462218.9,3221072.8,1018148570.0,7786.4,3661535093.1
9,9746220439518514736,worker_4,3.6,1.0,4.0,4978.1,12424.7,14600177849.6,3552416.5,1018204309.0,5429.3,3654059203.2
9,9746220439518514736,worker_5,3.6,1.0,4.0,5236.9,12503.2,14621820426.2,3712598.2,1018211004.0,6140.2,3660820277.3
9,9746220439518514736,worker_6,3.6,1.0,4.0,4852.7,10412.3,14598955299.9,4454206.5,1018215711.0,5516.3,3654274295.9
9,9746220439518514736,worker_7,3.6,1.0,4.0,5363.0,11537.8,14596286274.4,4497224.9,1018054134.0,6308.2,3653666073.8
9,9746220439518514736,worker_8,3.6,1.0,4.0,5376.0,13179.6,14599157240.8,4156405.0,1018250604.0,5645.8,3654215704.8
9,9746220439518514736,worker_9,3.6,1.0,4.0,5392.6,11939.0,14623035997.1,3870072.9,1018255789.0,6527.5,3660965353.0
9,9746220439518514736,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
9,9746220439518514736,pp_0,3.6,1.0,1.0,74396.6,170328.5,3554595233.0,3633142.9,1018286900.0,1906.6,3649253507.6
9,9746220439518514736,pp_1,3.6,1.0,0.9,101561.9,111981.2,3406416593.5,3380978.5,1018286670.0,1792.9,3649252922.9
0,8952077520398504792,pp_15,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_14,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_13,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_12,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_11,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_10,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,worker_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8952077520398504792,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1,8952077520398504792,pp_15,3.5,0.5,0.9,79961.7,454563.6,1691988988.8,23873870.4,518193116.0,110379.8,1812550958.8
1,8952077520398504792,pp_14,3.4,0.3,0.9,63459.3,531183.1,809018161.9,1665711.7,263690492.0,247319.6,898337602.7
1,8952077520398504792,pp_13,3.2,0.1,0.9,29776.5,165518.0,294069937.8,831102.4,99803212.0,99614.2,314992880.9
1,8952077520398504792,pp_12,3.5,0.5,0.9,69797.2,423349.0,1529728492.8,15456337.8,459713767.0,144918.7,1631823133.5
1,8952077520398504792,pp_11,3.5,0.7,0.9,98229.0,543742.1,2170979653.7,23109693.1,684212667.0,237221.1,2412923063.7
1,8952077520398504792,pp_10,3.5,0.5,0.9,75617.0,482922.5,1703290139.2,24845192.9,542291496.0,111578.1,1900331923.7
1,8952077520398504792,pp_9,3.5,0.5,0.9,72441.7,429467.7,1558764818.0,24603766.7,498608983.0,70980.6,1733714217.5
1,8952077520398504792,pp_8,3.5,0.3,0.9,72049.1,522601.1,1041214502.1,2359026.5,325813213.0,145544.5,1124594886.0
1,8952077520398504792,pp_7,3.5,0.3,0.9,48819.6,353381.5,870595984.6,3155811.9,281141469.0,157396.5,976370444.5
1,8952077520398504792,pp_6,3.5,0.5,0.9,88438.1,409294.4,1504565690.5,26021139.5,492225185.0,225482.8,1707987388.6
1,8952077520398504792,pp_5,3.5,0.6,1.0,115955.9,753819.9,2195296542.1,20423737.9,649318843.0,341197.0,2281447854.7
1,8952077520398504792,pp_4,3.5,0.5,0.9,78423.4,394403.5,1693491576.9,25719196.1,538875505.0,153658.5,1886375907.9
1,8952077520398504792,pp_1,3.5,0.3,0.9,57466.0,482455.6,797798232.7,1694505.7,263305086.0,193517.0,921448684.6
1,8952077520398504792,pp_3,3.5,0.4,0.9,88269.6,510763.9,1390520386.9,16292164.2,450437879.0,238869.5,1557938258.9
1,8952077520398504792,worker_0,3.6,0.6,3.5,997155.2,2510368.1,7837756158.3,9854403.2,629037726.0,631302.2,2254359743.9
1,8952077520398504792,worker_1,3.4,1.0,3.1,2864178.7,7097357.6,10707986107.9,33073920.3,1015171074.0,1142664.2,3489124731.0
1,8952077520398504792,worker_2,3.3,1.0,3.0,2893907.4,7652871.8,9999330236.4,31685523.1,1003472407.0,1127601.2,3359262127.4
1,8952077520398504792,worker_3,3.4,1.0,3.2,2920134.6,7150882.6,10923011565.1,38449297.1,1015232045.0,1261587.8,3435058668.7
