t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
50,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
51,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
52,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
53,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
54,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
55,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
56,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
57,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
58,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
59,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
60,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
61,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
62,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
63,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
64,5320543048234226257,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
0,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,28,3.1,0,0,0.0,96.9,0,0,0,0,1,0,8,0,0,0.0,0,0,0.5,0,-nan,0.5,0,570,6089,-nan,0,2125,0.0,0,0
1,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,1199,2.5,0,0,0.0,97.5,0,0,0,0,2970,0,155,0,0,0.0,0,0,0.0,0,-nan,0.0,0,20358,201167,-nan,0,2,0.0,0,0
2,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,103,-nan,0,0,-nan,-nan,0,0,0,0,0,0,298,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2481,0,-nan,0,0,0.0,0,0
3,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,810,2.8,0,0,0.0,97.2,0,0,0,0,20515,0,775,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11333,152455,-nan,0,2,0.0,0,0
4,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,771,-nan,0,0,-nan,-nan,0,0,0,0,0,0,411,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7701,55010,-nan,0,0,0.0,0,0
5,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,606,3.0,0,0,0.0,97.0,0,0,0,0,5887,0,547,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10907,58637,-nan,0,1,0.0,0,0
6,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
7,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,566,0.9,0,0,0.0,99.1,0,0,0,0,13133,0,367,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8556,141616,-nan,0,1,0.0,0,0
8,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
9,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
10,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,428,1.0,0,0,0.0,99.0,0,0,0,0,2878,0,643,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9591,62303,-nan,0,1,0.0,0,0
11,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,17,-nan,0,0,-nan,-nan,0,0,0,0,0,0,57,0,0,0.0,0,0,0.0,0,-nan,0.0,0,476,0,-nan,0,0,0.0,0,0
12,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
13,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,527,1.3,0,0,0.0,98.7,0,0,0,0,16585,0,470,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9682,150044,-nan,0,1,0.0,0,0
14,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
15,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
16,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,515,1.0,0,0,0.0,99.0,0,0,0,0,9995,0,855,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9503,59388,-nan,0,1,0.0,0,0
17,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
18,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,683,1.3,0,0,0.0,98.6,0,0,0,0,9730,0,227,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10425,132244,-nan,0,1,0.0,0,0
19,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,10,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,-nan,0.0,0,118,0,-nan,0,0,0.0,0,0
20,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,258,1.5,0,0,0.0,98.5,0,0,0,0,2962,0,101,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5593,76112,-nan,0,1,0.0,0,0
21,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,94,-nan,0,0,-nan,-nan,0,0,0,0,0,0,122,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2328,0,-nan,0,0,0.0,0,0
22,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
23,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,550,1.0,0,0,0.0,99.0,0,0,0,0,17064,0,532,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8461,109782,-nan,0,1,0.0,0,0
24,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,150,-nan,0,0,-nan,-nan,0,0,0,0,0,0,264,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2294,0,-nan,0,0,0.0,0,0
25,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,545,1.1,0,0,0.0,98.9,0,0,0,0,5465,0,742,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7790,86074,-nan,0,1,0.0,0,0
26,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
27,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
28,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,683,1.1,0,0,0.0,98.9,0,0,0,0,13245,0,1326,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11680,118210,-nan,0,1,0.0,0,0
29,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
30,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,426,1.4,0,0,0.0,98.6,0,0,0,0,2666,0,612,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7287,74653,-nan,0,1,0.0,0,0
31,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
32,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,622,1.3,0,0,0.0,98.7,0,0,0,0,16778,0,840,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11699,140591,-nan,0,1,0.0,0,0
33,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
34,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,431,1.2,0,0,0.0,98.8,0,0,0,0,6837,0,704,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7427,71170,-nan,0,1,0.0,0,0
35,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
36,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,482,1.2,0,0,0.0,98.8,0,0,0,0,11795,0,452,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6802,122810,-nan,0,1,0.0,0,0
37,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,278,-nan,0,0,-nan,-nan,0,0,0,0,0,0,613,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4509,0,-nan,0,0,0.0,0,0
38,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,372,1.2,0,0,0.0,98.8,0,0,0,0,7770,0,398,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6142,66310,-nan,0,1,0.0,0,0
39,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,74,-nan,0,0,-nan,-nan,0,0,0,0,0,0,141,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1338,0,-nan,0,0,0.0,0,0
40,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
41,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,132,1.0,0,0,0.0,99.0,0,0,0,0,11090,0,178,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2771,86937,-nan,0,1,0.0,0,0
42,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,429,-nan,0,0,-nan,-nan,0,0,0,0,0,0,611,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9098,49406,-nan,0,0,0.0,0,0
43,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
44,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,564,1.1,0,0,0.0,98.9,0,0,0,0,7208,0,640,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6474,87764,-nan,0,1,0.0,0,0
45,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
46,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
47,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,495,1.0,0,0,0.0,99.0,0,0,0,0,12382,0,779,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7034,93026,-nan,0,1,0.0,0,0
48,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,313,-nan,0,0,-nan,-nan,0,0,0,0,0,0,321,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5204,50937,-nan,0,0,0.0,0,0
49,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
50,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,698,0.8,0,0,0.0,99.2,0,0,0,0,6394,0,410,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6223,46312,-nan,0,1,0.0,0,0
51,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
52,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
53,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,316,1.2,0,0,0.0,98.8,0,0,0,0,12314,0,450,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4842,86307,-nan,0,1,0.0,0,0
54,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,541,-nan,0,0,-nan,-nan,0,0,0,0,0,0,660,0,0,0.0,0,0,0.0,0,-nan,0.0,0,7985,26152,-nan,0,0,0.0,0,0
55,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,397,0.8,0,0,0.0,99.2,0,0,0,0,5257,0,461,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5558,121925,-nan,0,1,0.0,0,0
56,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
57,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
58,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,531,1.2,0,0,0.0,98.8,0,0,0,0,13980,0,809,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6910,73297,-nan,0,1,0.0,0,0
59,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,119,-nan,0,0,-nan,-nan,0,0,0,0,0,0,156,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2106,19238,-nan,0,0,0.0,0,0
60,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,682,0.9,0,0,0.0,99.1,0,0,0,0,4766,0,171,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9358,82786,-nan,0,1,0.0,0,0
61,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
62,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,411,1.0,0,0,0.0,99.0,0,0,0,0,9291,0,356,0,0,0.0,0,0,0.0,0,-nan,0.0,0,3282,49814,-nan,0,1,0.0,0,0
63,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,455,-nan,0,0,-nan,-nan,0,0,0,0,0,0,820,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6330,21093,-nan,0,0,0.0,0,0
64,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
65,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,387,0.9,0,0,0.0,99.1,0,0,0,0,9692,0,374,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5268,106831,-nan,0,1,0.0,0,0
66,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,434,-nan,0,0,-nan,-nan,0,0,0,0,0,0,229,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2852,27092,-nan,0,0,0.0,0,0
67,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,595,1.4,0,0,0.0,98.6,0,0,0,0,9321,0,484,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6965,95687,-nan,0,1,0.0,0,0
68,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,263,-nan,0,0,-nan,-nan,0,0,0,0,0,0,43,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2360,1726,-nan,0,0,0.0,0,0
69,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,696,1.6,0,0,0.0,98.4,0,0,0,0,8401,0,175,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8820,108938,-nan,0,1,0.0,0,0
70,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,336,1.8,0,0,0.0,98.2,0,0,0,0,7722,0,524,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5381,59941,-nan,0,1,0.0,0,0
71,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,290,-nan,0,0,-nan,-nan,0,0,0,0,0,0,613,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4188,38364,-nan,0,0,0.0,0,0
72,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,124,2.2,0,0,0.0,97.8,0,0,0,0,10500,0,158,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2097,35942,-nan,0,1,0.0,0,0
73,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,402,-nan,0,0,-nan,-nan,0,0,0,0,0,0,562,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5330,52575,-nan,0,0,0.0,0,0
74,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,193,1.2,0,0,0.0,98.8,0,0,0,0,7950,0,447,0,0,0.0,0,0,0.0,0,-nan,0.0,0,3318,33113,-nan,0,1,0.0,0,0
75,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,552,-nan,0,0,-nan,-nan,0,0,0,0,0,0,792,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6636,72173,-nan,0,0,0.0,0,0
76,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,93,-nan,0,0,-nan,-nan,0,0,0,0,0,0,302,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1642,7,-nan,0,0,0.0,0,0
77,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,350,0.7,0,0,0.0,99.3,0,0,0,0,9111,0,475,0,0,0.0,0,0,0.0,0,-nan,0.0,0,6218,86033,-nan,0,1,0.0,0,0
78,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,59,-nan,0,0,-nan,-nan,0,0,0,0,0,0,145,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1193,7590,-nan,0,0,0.0,0,0
79,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
80,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,256,1.1,0,0,0.0,98.9,0,0,0,0,11463,0,733,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4485,47548,-nan,0,1,0.0,0,0
81,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,460,-nan,0,0,-nan,-nan,0,0,0,0,0,0,709,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5739,30035,-nan,0,0,0.0,0,0
82,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,62,-nan,0,0,-nan,-nan,0,0,0,0,0,0,215,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1205,0,-nan,0,0,0.0,0,0
83,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,474,0.6,0,0,0.0,99.3,0,0,0,0,7418,0,620,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5654,103588,-nan,0,1,0.0,0,0
84,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,74,-nan,0,0,-nan,-nan,0,0,0,0,0,0,183,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1267,0,-nan,0,0,0.0,0,0
85,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,24,-nan,0,0,-nan,-nan,0,0,0,0,0,0,56,0,0,0.0,0,0,0.0,0,-nan,0.0,0,361,0,-nan,0,0,0.0,0,0
86,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,324,1.2,0,0,0.0,98.8,0,0,0,0,11740,0,260,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2750,56285,-nan,0,1,0.0,0,0
87,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,236,1.6,0,0,0.0,98.4,0,0,0,0,9832,0,1115,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5129,51755,-nan,0,3,0.0,0,0
88,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,394,1.3,0,0,0.0,98.7,0,0,0,0,2258,0,525,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5128,53353,-nan,0,1,0.0,0,0
89,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,206,0.9,0,0,0.0,99.1,0,0,0,0,2783,0,479,0,0,0.0,0,0,0.0,0,-nan,0.0,0,3989,52217,-nan,0,1,0.0,0,0
90,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,75,2.1,0,0,0.0,97.9,0,0,0,0,8915,0,346,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1097,8154,-nan,0,3528,0.0,0,0
91,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,91,0.9,0,0,0.0,99.1,0,0,0,0,2554,0,528,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2040,27849,-nan,0,109165,0.0,0,0
92,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,220,0.1,0,0,0.0,99.9,0,0,0,0,662,0,494,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2567,26099,-nan,0,2,0.0,0,0
93,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,28,-nan,0,0,-nan,-nan,0,0,0,0,0,0,77,0,0,0.0,0,0,0.0,0,-nan,0.0,0,569,4409,-nan,0,0,0.0,0,0
94,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,312,-nan,0,0,-nan,-nan,0,0,0,0,0,0,675,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5163,64343,-nan,0,0,0.0,0,0
95,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,242,0.1,0,0,0.0,99.9,0,0,0,0,511,0,369,0,0,0.0,0,0,0.0,0,-nan,0.0,0,3877,43912,-nan,0,1,0.0,0,0
96,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,397,-nan,0,0,-nan,-nan,0,0,0,0,0,0,631,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5210,53005,-nan,0,0,0.0,0,0
97,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,83,-nan,0,0,-nan,-nan,0,0,0,0,0,0,161,0,0,0.0,0,0,0.0,0,-nan,0.0,0,956,11,-nan,0,0,0.0,0,0
98,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
99,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,115,0.6,0,0,0.0,99.4,0,0,0,0,7642,0,78,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1025,32455,-nan,0,1,0.0,0,0
100,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,335,-nan,0,0,-nan,-nan,0,0,0,0,0,0,512,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4094,31668,-nan,0,0,0.0,0,0
101,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,187,-nan,0,0,-nan,-nan,0,0,0,0,0,0,374,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2648,2920,-nan,0,0,0.0,0,0
102,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,6,-nan,0,0,-nan,-nan,0,0,0,0,0,0,20,0,0,0.0,0,0,0.0,0,-nan,0.0,0,128,0,-nan,0,0,0.0,0,0
103,9078797609150481646,0,0,0,0,0,0,0,0,0,0,0,199,0.7,0,0,0.0,99.3,0,0,0,0,8718,0,192,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2093,55877,-nan,0,1,0.0,0,0
